pmid,title,abstract,year,disease_group
37872531,The association between diet quality and chronic obstructive pulmonary disease: a case-control study.,"Previous investigations have primarily examined the relationship between various dietary patterns and the risk of chronic obstructive pulmonary disease (COPD); however, there have been limited studies that have evaluated the association between diet quality presented by Healthy Eating Index 2010 (HEI-2010) and COPD. The aim of this study was to investigate this association in Iranian population. This case-control study recruited 84 cases and 252 healthy controls who were randomly selected. Diet, smoking, and physical activity were assessed using validated questionnaires. The HEI-2010 score ranged from zero to hundred twenty, with zero indicating an unhealthy diet and hundred twenty indicating a healthy diet. Logistic regression models were utilized to analyze the association between HEI-2010 and the odds of COPD. Results from logistic regression showed that individuals with higher HEI scores had a significantly lower odds of COPD (OR: 0.34; 95% CI: 0.16-0.72). After adjusting for confounders, individuals with the highest HEI score were 82% less likely to have COPD (OR: 0.18; 95% CI: 0.03-0.96). This association remained significant after adjusting for smoking and physical activity (OR: 0.08; 95% CI: 0.01-0.93) and with additional adjustment for BMI (OR: 0.08; 95% CI: 0.01-0.92). This study found a significant association between a higher HEI-2010 score and a lower odd of COPD in the Iranian population. These results suggest that a healthy diet may play a crucial role in reducing the odds of COPD and in improving the function of the lungs. However, further prospective studies are warranted to elucidate this relationship.",2023,respiratory
34227410,The burden of chronic respiratory diseases in adults in Nepal: A systematic review.,"While chronic lung disease causes substantial global morbidity and mortality, global estimates have primarily been based on broad assumptions. Specific country data from low-income countries such as Nepal are limited. This review assessed primary evidence on chronic respiratory disease burden among adults in Nepal. A systematic search was performed in June 2019 (updated May 2020) for studies through nine databases. High levels of heterogeneity deemed a narrative synthesis appropriate. Among 27 eligible studies identified, most were low-moderate quality with cross-sectional and retrospective study design. Chronic lung diseases identified were chronic obstructive pulmonary disease (COPD), asthma, bronchiectasis and restrictive lung diseases. Studies were categorised as: (i) community-based, (ii) hospital-based and (iii) comorbidity-related and disease burden. Reported disease prevalence varied widely (COPD, 1.67-14.3%; asthma, 4.2-8.9%). The prevalence of airflow obstruction was higher among rural dwellers (15.8%) and those exposed to household air pollution from domestic biomass burning as opposed to liquid petroleum gas users (Odds Ratio: 2.06). Several comorbidities, including hypertension and diabetes mellitus added to the disease burden. The review shows limited literature on lung disease burden in Nepal. Publications varied in terms of overall quality. Good quality research studies with prospective cohorts related to respiratory conditions are required.",2021,respiratory
30561365,Early Life Origins of Asthma: A Review of Potential Effectors.,"There is growing evidence that events occurring early in life, both before and after birth, are significantly associated with the risk of asthma, chronic obstructive pulmonary disease, and diminished lung function later in life. In fact, from conception to death, a series of continuous, dynamic gene-environment interactions determine 2 fundamental biological processes, namely, lung development and lung aging. Over 130 birth cohorts have been initiated in the last 30 years. Data from these cohorts have improved our understanding of the inception, progression, and persistency of asthma. In this review, we summarize the main data for the early life events proven to determine later development and persistence of asthma, such as maternal atopy and smoking, preterm birth/bronchopulmonary dysplasia, infections, nutrition, obesity, smoking, and other environmental exposures in childhood and adolescence. While some of these factors are obviously impossible to prevent or eliminate, others have been proven to have a protective role, and current research is aimed optimizing them. Available prophylactic measures are also reviewed. In the case of environmental pollution, large scale political interventions successfully managed to decrease contamination levels, leading to improved lung function and lower asthma prevalence in the respective geographical areas. Future research should focus on better understanding these complex interactions in order to develop and enhance effective preventive therapeutic measures.",2019,respiratory
39667326,METTL16 controls airway inflammations in smoking-induced COPD via regulating glutamine metabolism.,"The persistent airway inflammation is the main characteristic of chronic obstructive pulmonary disease (COPD), typically caused by an indoor environment pollution cigarette smoke (CS). METTL16 is an m<sup>6</sup>A methyltransferase that has been proven to be closely associated with the occurrence of various diseases. However, its exact role in smoking-induced COPD remains to be investigated. In this study, we found that the level of METTL16 was aberrantly decreased in lung tissues of COPD smokers. Similarly, murine model induced by CS and lung epithelial cell model induced by cigarette smoke extract (CSE) also confirmed this discovery. Moreover, in the Mettl16-deficient (Mettl16<sup>+/-</sup>) mice challenged with CS, airway inflammation was aggravated. To identify the potential target genes and regulatory pathways through METTL16, methylated RNA immunoprecipitation sequencing (meRIP-seq), RNA sequencing (RNA-seq) and metabolomic profiling were used. Knockdown of METTL16 significantly reduced the stability of glutamic-oxaloacetic transaminase 2 (GOT2) and downregulated its expression through m<sup>6</sup>A modification, while reprogramed glutamine metabolism in lung epithelial cells. Significant reduction in inflammation levels was observed in the 3-month COPD murine model fed a glutamine-supplemented diet. Mechanistically, METTL16 could regulate lung epithelial mitochondrial function by participating in the reprogramming of glutamine metabolism. Our study characterized the role of the METTL16/GOT2/glutamine axis in the occurrence and development of COPD, and emphasized the potential value of METTL16 and glutamine in the therapy of chronic airway inflammation in smoking-induced COPD.",2025,respiratory
28740378,Active smoking and COPD phenotype: distribution and impact on prognostic factors.,"Smoking can affect both the phenotypic expression of COPD and factors such as disease severity, quality of life, and comorbidities. Our objective was to evaluate if the impact of active smoking on these factors varies according to the disease phenotype. This was a Spanish, observational, cross-sectional, multicenter study of patients with a diagnosis of COPD. Smoking rates were described among four different phenotypes (non-exacerbators, asthma-COPD overlap syndrome [ACOS], exacerbators with emphysema, and exacerbators with chronic bronchitis), and correlated with disease severity (body mass index, obstruction, dyspnea and exacerbations [BODEx] index and dyspnea grade), quality of life according to the COPD assessment test (CAT), and presence of comorbidities, according to phenotypic expression. In total, 1,610 patients were recruited, of whom 46.70% were classified as non-exacerbators, 14.53% as ACOS, 16.37% as exacerbators with emphysema, and 22.40% as exacerbators with chronic bronchitis. Smokers were predominant in the latter 2 groups (58.91% and 57.67%, respectively, <i>P</i>=0.03). Active smoking was significantly associated with better quality of life and a higher dyspnea grade, although differences were observed depending on clinical phenotype. Active smoking is more common among exacerbator phenotypes and appears to affect quality of life and dyspnea grade differently, depending on the clinical expression of the disease.",2017,respiratory
33106845,Genome-Wide Gene-by-Smoking Interaction Study of Chronic Obstructive Pulmonary Disease.,"Risk of chronic obstructive pulmonary disease (COPD) is determined by both cigarette smoking and genetic susceptibility, but little is known about gene-by-smoking interactions. We performed a genome-wide association analysis of 179,689 controls and 21,077 COPD cases from UK Biobank subjects of European ancestry recruited from 2006 to 2010, considering genetic main effects and gene-by-smoking interaction effects simultaneously (2-degrees-of-freedom (df) test) as well as interaction effects alone (1-df interaction test). We sought to replicate significant results in COPDGene (United States, 2008-2010) and SpiroMeta Consortium (multiple countries, 1947-2015) data. We considered 2 smoking variables: 1) ever/never and 2) current/noncurrent. In the 1-df test, we identified 1 genome-wide significant locus on 15q25.1 (cholinergic receptor nicotinic β4 subunit, or CHRNB4) for ever- and current smoking and identified PI*Z allele (rs28929474) of serpin family A member 1 (SERPINA1) for ever-smoking and 3q26.2 (MDS1 and EVI1 complex locus, or MECOM) for current smoking in an analysis of previously reported COPD loci. In the 2-df test, most of the significant signals were also significant for genetic marginal effects, aside from 16q22.1 (sphingomyelin phosphodiesterase 3, or SMPD3) and 19q13.2 (Egl-9 family hypoxia inducible factor 2, or EGLN2). The significant effects at 15q25.1 and 19q13.2 loci, both previously described in prior genome-wide association studies of COPD or smoking, were replicated in COPDGene and SpiroMeta. We identified interaction effects at previously reported COPD loci; however, we failed to identify novel susceptibility loci.",2021,respiratory
37559043,The effectiveness of theory-based smoking cessation interventions in patients with chronic obstructive pulmonary disease: a meta-analysis.,"Smoking cessation can effectively reduce the risk of death, alleviate respiratory symptoms, and decrease the frequency of acute exacerbations in patients with chronic obstructive pulmonary disease (COPD). Effective smoking cessation strategies are crucial for the prevention and treatment of COPD. Currently, clinical interventions based on theoretical frameworks are being increasingly used to help patients quit smoking and have shown promising results. However, theory-guided smoking cessation interventions have not been systematically evaluated or meta-analyzed for their effectiveness in COPD patients. To improve smoking cessation rates, this study sought to examine the effects of theory-based smoking cessation interventions on COPD patients. We adhered to the PRISMA guidelines for our systematic review and meta-analysis. The Cochrane Library, Web of Science, PubMed, Embase, Wanfang, CNKI, VIP Information Services Platform, and China Biomedical Literature Service System were searched from the establishment of the database to April 20, 2023. The study quality was assessed using the Cochrane Collaboration's risk assessment tool for bias. The revman5.4 software was used for meta-analysis. The I<sup>2</sup> test was used for the heterogeneity test, the random effect model and fixed effect model were used for meta-analysis, and sensitivity analysis was performed by excluding individual studies. A total of 11 RCTs involving 3,830 patients were included in the meta-analysis. Results showed that theory-based smoking cessation interventions improved smoking cessation rates, quality of life, and lung function in COPD patients compared to conventional nursing. However, these interventions did not significantly affect the level of nicotine dependence in patients. Theory-based smoking cessation intervention as a non-pharmacologically assisted smoking cessation strategy has a positive impact on motivating COPD patients to quit smoking and improving their lung function and quality of life. PROSPERO registration Number: CRD42023434357.",2023,respiratory
36574990,De novo discovery of traits co-occurring with chronic obstructive pulmonary disease.,"Chronic obstructive pulmonary disease (COPD) is a heterogeneous group of chronic lung conditions. Genome-wide association studies have identified single-nucleotide polymorphisms (SNPs) associated with COPD and the co-occurring conditions, suggesting common biological mechanisms underlying COPD and these co-occurring conditions. To identify them, we have integrated information across different biological levels (i.e., genetic variants, lung-specific 3D genome structure, gene expression and protein-protein interactions) to build lung-specific gene regulatory and protein-protein interaction networks. We have queried these networks using disease-associated SNPs for COPD, unipolar depression and coronary artery disease. COPD-associated SNPs can control genes involved in the regulation of lung or pulmonary function, asthma, brain region volumes, cortical surface area, depressed affect, neuroticism, Parkinson's disease, white matter microstructure and smoking behaviour. We describe the regulatory connections, genes and biochemical pathways that underlay these co-occurring trait-SNP-gene associations. Collectively, our findings provide new avenues for the investigation of the underlying biology and diverse clinical presentations of COPD. In so doing, we identify a collection of genetic variants and genes that may aid COPD patient stratification and treatment.",2023,respiratory
29070946,"Joint statement for the diagnosis, management, and prevention of chronic obstructive pulmonary disease for Gulf Cooperation Council countries and Middle East-North Africa region, 2017.","Smoking and subsequent development of COPD is an ever-increasing epidemic in Arabian Gulf and Middle East countries, with no signs of decline. The important fact to be highlighted is that this COPD epidemic of increasing incidence and prevalence is mostly unrecognized by patients, due to the common attribution of symptoms to ""smoker's cough"", and the underdiagnosis and undertreatment by physicians because the common signs and symptoms masquerade as asthma. Consequently, there are long-term adverse effects of missing the diagnosis. The purpose of this review article is to focus upon the status of COPD in Arabian Gulf and Middle East countries, stressing the increasing burden of smoking and COPD, to emphasize the specific factors leading to rise in prevalence of COPD, to bring to light the underdiagnosis and undermanagement of COPD, and to treat COPD in conformity with standard guidelines with local and regional modifications. This review ends with suggestions and recommendations to the health department to formulate policies and to generate awareness among the general public about the side effects of smoking and consequences of COPD.",2017,respiratory
28435242,"Burden of asthma, dyspnea, and chronic cough in South Asia.","Asthma, dyspnea, and chronic cough are well-established risk factors of COPD and often associated with exacerbation of the disease, which is a leading cause of morbidity and mortality in South Asian countries. The aims of this study were to, 1) measure the prevalence of asthma, dyspnea, and chronic cough, and 2) assess the relationship between these respiratory problems and self-reported health status among South Asians. Data for this research came from the World Health Survey (2002-2003) conducted by the World Health Organization. Subjects were 35,929 men and women, aged 18 years and older, selected from Bangladesh, India, Nepal, Pakistan, and Sri Lanka. Crude prevalence rates of asthma, dyspnea, and chronic cough were presented as percentages, and the results of their association with subjective health status were presented as odds ratios and corresponding 95% CIs. Prevalence of daily smoking was highest in Bangladesh (39.9%) and lowest in Sri Lanka (14.1%). Prevalence of asthma was highest in India (6.3%), while Nepal had the highest prevalence of dyspnea (11.3%) and chronic cough (15.3%). Overall prevalence of asthma and dyspnea was higher among women, while that of chronic cough was higher among men. Significant differences were observed in the prevalence rates of all the conditions among regular, occasional, and nonsmokers. A majority of the men and women who had asthma, dyspnea, and chronic cough had higher likelihood of reporting poor health status compared to those who did not have these diseases. Findings suggest that prevalence rates of asthma, dyspnea, and chronic cough were considerably high in all the countries and were significantly associated with poor subjective health. Being a high COPD-prone region, programs targeted to address these diseases could help reduce the burden of COPD and respiratory disease-related mortalities in South Asia.",2017,respiratory
35409931,COPD in Smoking and Non-Smoking Community Members Exposed to the World Trade Center Dust and Fumes.,"Background: The characteristics of community members exposed to World Trade Center (WTC) dust and fumes with Chronic Obstructive Pulmonary Disease (COPD) can provide insight into mechanisms of airflow obstruction in response to an environmental insult, with potential implications for interventions. Methods: We performed a baseline assessment of respiratory symptoms, spirometry, small airway lung function measures using respiratory impulse oscillometry (IOS), and blood biomarkers. COPD was defined by the 2019 GOLD criteria for COPD. Patients in the WTC Environmental Health Center with <5 or ≥5 pack year smoking history were classified as nonsmoker-COPD (ns-COPD) or smoker-COPD (sm-COPD), respectively. Main Results: Between August 2005 and March 2018, 467 of the 3430 evaluated patients (13.6%) fit criteria for COPD. Among patients with COPD, 248 (53.1%) were ns-COPD. Patients with ns-COPD had measures of large airway function (FEV1) and small airway measures (R5−20, AX) that were less abnormal than those with sm-COPD. More ns-COPD compared to sm-COPD had a bronchodilator (BD) response measured by spirometry (24 vs. 14%, p = 0.008) or by IOS (36 vs. 21%, p = 0.002). Blood eosinophils did not differ between ns-COPD and sm-COPD, but blood neutrophils were higher in sm-COPD compared to ns-COPD (p < 0.001). Those with sm-COPD were more likely to be WTC local residents than ns-COPD (p = 0.007). Conclusions: Spirometry findings and small airway measures, as well as inflammatory markers, differed between patients with ns-COPD and sm-COPD. These findings suggest potential for differing mechanisms of airway injury in patients with WTC environmental exposures and have potential therapeutic implications.",2022,respiratory
32050955,Phenotypic comparison between smoking and non-smoking chronic obstructive pulmonary disease.,"Although COPD among non-smokers (NS-COPD) is common, little is known about this phenotype. We compared NS-COPD subjects with smoking COPD (S-COPD) patients in a rural Indian population using a variety of clinical, physiological, radiological, sputum cellular and blood biomarkers. Two hundred ninety subjects (118 healthy, 79 S-COPD, 93 NS-COPD) performed pre- and post-bronchodilator spirometry and were followed for 2 years to study the annual rate of decline in lung function. Body plethysmography, impulse oscillometry, inspiratory-expiratory HRCT, induced sputum cellular profile and blood biomarkers were compared between 49 healthy, 45 S-COPD and 55 NS-COPD subjects using standardized methods. Spirometric response to oral corticosteroids was measured in 30 female NS-COPD patients. Compared to all male S-COPD subjects, 47% of NS-COPD subjects were female, were younger by 3.2 years, had greater body mass index, a slower rate of decline in lung function (80 vs 130 mL/year), more small airways obstruction measured by impulse oscillometry (p < 0.001), significantly less emphysema (29% vs 11%) on CT scans, lower values in lung diffusion parameters, significantly less neutrophils in induced sputum (p < 0.05) and tended to have more sputum eosinophils. Hemoglobin and red cell volume were higher and serum insulin lower in S-COPD compared to NS-COPD. Spirometric indices, symptoms and quality of life were similar between S-COPD and NS-COPD. There was no improvement in spirometry in NS-COPD patients after 2 weeks of an oral corticosteroid. Compared to S-COPD, NS-COPD is seen in younger subjects with equal male-female predominance, is predominantly a small-airway disease phenotype with less emphysema, preserved lung diffusion and a slower rate of decline in lung function.",2020,respiratory
33038390,Gaps in COPD Guidelines of Low- and Middle-Income Countries: A Systematic Scoping Review.,"Guidelines are critical for facilitating cost-effective COPD care. Development and implementation in low-and middle-income countries (LMICs) is challenging. To guide future strategy, an overview of current global COPD guidelines is required. We systematically reviewed national COPD guidelines, focusing on worldwide availability and identification of potential development, content, context, and quality gaps that may hamper effective implementation. Scoping review of national COPD management guidelines. We assessed: (1) global guideline coverage; (2) guideline information (authors, target audience, dissemination plans); (3) content (prevention, diagnosis, treatments); (4) ethical, legal, and socio-economic aspects; and (5) compliance with the eight Institute of Medicine (IOM) guideline standards. LMICs guidelines were compared with those from high-income countries (HICs). Of the 61 national COPD guidelines identified, 30 were from LMICs. Guidelines did not cover 1.93 billion (30.2%) people living in LMICs, whereas only 0.02 billion (1.9%) in HICs were without national guidelines. Compared with HICs, LMIC guidelines targeted fewer health-care professional groups and less often addressed case finding and co-morbidities. More than 90% of all guidelines included smoking cessation advice. Air pollution reduction strategies were less frequently mentioned in both LMICs (47%) and HICs (42%). LMIC guidelines fulfilled on average 3.37 (42%) of IOM standards, compared with 5.29 (66%) in HICs (P < .05). LMICs scored significantly lower compared with HICs regarding conflicts of interest management, updates, articulation of recommendations, and funding transparency (all, P < .05). Several development, content, context, and quality gaps exist in COPD guidelines from LMICs that may hamper effective implementation. Overall, COPD guidelines in LMICs should be more widely available and should be transparently developed and updated. Guidelines may be further enhanced by better inclusion of local risk factors, case findings, and co-morbidity management, preferably tailored to available financial and staff resources.",2021,respiratory
38386387,Mediating Effect of Tobacco Dependence on the Association Between Maternal Smoking During Pregnancy and Chronic Obstructive Pulmonary Disease: Case-Control Study.,"Maternal smoking during pregnancy (MSDP) is a known risk factor for offspring developing chronic obstructive pulmonary disease (COPD), but the underlying mechanism remains unclear. This study aimed to explore whether the increased COPD risk associated with MSDP could be attributed to tobacco dependence (TD). This case-control study used data from the nationwide cross-sectional China Pulmonary Health study, with controls matched for age, sex, and smoking status. TD was defined as smoking within 30 minutes of waking, and the severity of TD was assessed using the Fagerstrom Test for Nicotine Dependence. COPD was diagnosed when the ratio of forced expiratory volume in 1 second to forced vital capacity was <0.7 in a postbronchodilator pulmonary function test according to the 2017 Global Initiative for Chronic Obstructive Lung Disease criteria. Logistic regression was used to examine the correlation between MSDP and COPD, adjusting for age, sex, BMI, educational attainment, place of residence, ethnic background, occupation, childhood passive smoking, residential fine particulate matter, history of childhood pneumonia or bronchitis, average annual household income, and medical history (coronary heart disease, hypertension, and diabetes). Mediation analysis examined TD as a potential mediator in the link between MSDP and COPD risk. The significance of the indirect effect was assessed through 1000 iterations of the ""bootstrap"" method. The study included 5943 participants (2991 with COPD and 2952 controls). Mothers of the COPD group had higher pregnancy smoking rates (COPD: n=305, 10.20%; controls: n=211, 7.10%; P<.001). TD was more prevalent in the COPD group (COPD: n=582, 40.40%; controls: n=478, 33.90%; P<.001). After adjusting for covariates, MSDP had a significant effect on COPD (β=.097; P<.001). There was an association between MSDP and TD (β=.074; P<.001) as well as between TD and COPD (β=.048; P=.007). Mediation analysis of TD in the MSDP-COPD association showed significant direct and indirect effects (direct: β=.094; P<.001 and indirect: β=.004; P=.03). The indirect effect remains present in the smoking population (direct: β=.120; P<.001 and indirect: β=.002; P=.03). This study highlighted the potential association between MSDP and the risk of COPD in offspring, revealing the mediating role of TD in this association. These findings contribute to a deeper understanding of the impact of prenatal tobacco exposure on lung health, laying the groundwork for the development of relevant prevention and treatment strategies.",2024,respiratory
36771471,Healthful and Unhealthful Plant-Based Diets and Chronic Obstructive Pulmonary Disease in U.S. Adults: Prospective Study.,"Despite the potential protective effect of a plant-based diet against chronic obstructive pulmonary disease (COPD), it remains unknown whether intake of different types of plant foods is beneficial for COPD. Our aims were to determine whether adherence to the healthful version of a plant-based diet (healthful Plant-based Diet Index (hPDI)) is associated with a lower COPD risk, whereas adherence to the unhealthful version (unhealthful Plant-based Diet Index (uPDI)) is associated with a higher COPD risk. 46,948 men from the Health Professionals Follow-up Study, 73,592 women from the Nurses' Health Study, and 85,515 women from the Nurses' Health Study II who completed biennial questionnaires from 1984-2018. We derived diet scores from repeated validated food frequency questionnaires. Among 5,661,994 person-years of follow-up, we documented 2605 validated COPD cases between 1984-2018. After tight control for smoking and other potential confounders, COPD risk was 46% lower among participants with the highest hPDI score compared to those with the lowest score. Conversely, COPD risk was 39% higher among participants with the highest uPDI. Further adjustment for processed meat intake led to similar results. These findings provide further evidence for consuming a diet that emphasizes healthful plant foods to optimize lung health.",2023,respiratory
26263031,Prevalence and Determinants of Chronic Obstructive Pulmonary Disease (COPD) in Bangladesh.,"There is a paucity of population-based data on COPD prevalence and its determinants in Bangladesh. To measure COPD prevalence and socioeconomic and lifestyle determinants among ≥40 years Bangladeshi adults. In a cross-sectional study, we measured lung function of 3744 randomly selected adults ≥40 years from rural and urban areas in Bangladesh, using a handheld spirometer. COPD was defined according to the Global Initiative for Chronic Obstructive Lung Disease (GOLD) criteria as post-bronchodilator ratio of Forced Expiratory Volume in 1st second (FEV1) to Forced Vital Capacity (FVC) < 0.7. In addition, COPD was also assessed by the lower limit of normal (LLN) threshold defined as lower fifth percentile for the predicted FEV1/FVC. The prevalence of COPD was 13.5% by GOLD criteria and 10.3% by LLN criteria. Prevalence of COPD was higher among rural than urban residents and in males than females. More than half of the COPD cases were stage II COPD by both criteria. Milder cases (Stages I and II) were over estimated by the GOLD fixed criteria, but more severe cases (Stages III and IV) were similarly classified. In multiple logistic regression analysis, older age, male sex, illiteracy, underweight, history of smoking (both current and former), history of asthma and solid fuel use were significant predictors of COPD. COPD is a highly prevalent and grossly underdiagnosed public health problem in Bangladeshi adults aged 40 years or older. Illiteracy, smoking and biomass fuel burning are modifiable determinants of COPD.",2015,respiratory
34494959,"Association between chronic obstructive pulmonary disease, smoking, and interstitial lung disease onset in rheumatoid arthritis.","In rheumatoid arthritis (RA), respiratory manifestations include chronic obstructive pulmonary disease (COPD) and interstitial lung disease (ILD). We assessed whether baseline COPD and smoking were associated with RA-ILD onset. We identified new-onset ILD in incident RA subjects within the MarketScan Commercial Claims database, using physician and/or hospitalisation diagnostic codes. Smoking data (current, past, never) were available for a subset via a health questionnaire. Kaplan-Meier analyses assessed time to ILD onset, stratified by prior COPD and smoking. Multivariate Cox regression models were adjusted for age, sex, and (in the subset) smoking. Sensitivity analyses adjusted for past RA drugs. Among 373,940 new RA subjects, 6343 (1.7%) developed ILD (8.1 events per 1000 person-year, 95% CI 7.9, 8.3). ILD was more common among subjects with baseline COPD. Adjusting for age and sex, the hazard ratio (HR) between baseline COPD and incident ILD was 2.15, 95% CI 1.93, 2.39. We could not establish a clear relationship between current smoking and ILD; in the subset with smoking data, the HR point estimate for COPD was similar but the 95% CI was wider (due to fewer subjects) and included the null value. Adjusting for baseline RA drugs did not change results. Pre-existing COPD in incident RA subjects was associated with higher risk of future ILD. While a trend persisted after adjusting for smoking, we were limited by reduced sample size. Our study highlights the importance of ongoing assessments of potentially complicated relationships between smoking, COPD, and other factors in RA-associated ILD.",2022,respiratory
38957678,"Risk factors for chronic obstructive pulmonary disease (COPD) in a tertiary health institution in Lagos, Nigeria.","To describe the clinical characteristics and identifiable risk factors for Chronic Obstructive Pulmonary Disease (COPD) in a real-world clinical setting. Cross-sectional study among patients with COPD. The Respiratory clinic of the Lagos University Teaching Hospital. Consecutive patients with spirometry confirmed COPD on follow-up for ≥3 months. There were 79 participants. None. COPD risk factors, disease severity, comorbidities, and the severity of airflow limitation. The mean age of the participants was 63.3± 12.4 years, and 47 (59.5) were male. There was a high symptom burden (73.4% had COPD assessment test (CAT) score >10), 33 (41.8%) and 4 (5.1%) had GOLD 3 and GOLD 4 airflow limitation, respectively. Risk factors were identified for 96.2% of the participants: history of asthma in 37 (46.8%), tobacco smoking 22 (27.8%), occupational exposure 15 (19%), biomass exposure 5 (6.6%), post-tuberculosis 3 (3.8%), old age (3.8%), and prematurity 1 (1.3%). Fifty-nine (74.7%) had Asthma COPD Overlap (ACO). There were no significant associations between the risk factors and disease severity. Participants with ACO had lower lung function and a high frequency of allergic rhinitis. Asthma was the most commonly identifiable risk factor for COPD, underscoring asthma risk reduction and management optimisation as priorities toward COPD burden mitigation. Future studies need to validate these findings and identify the predominant COPD phenotypes in our setting. None declared.",2023,respiratory
26028613,"Club cells and CC16: another ""smoking gun""? (With potential bullets against COPD).",,2015,respiratory
40113900,RNA m7G methylation regulators and targets significantly contribute to chronic obstructive pulmonary disease.,"Chronic obstructive pulmonary disease (COPD) is one of the most common lung injury diseases, closely associated with aging, air pollution and smoking exposure. The novel epigenetic modification 7-methylguanosine (m7G) RNA methylation affects the pathogenesis and progression of COPD. In this study, the combined roles of m7G methylation regulators were explored in COPD for the first time by integrated bioinformatic methods. The machine algorithms screened 7 disease signature genes relevant to clinical indicators, including CYFIP2, EIF3D, EIF4G3, GEMIN5, METTL1, SNUPN and NCBP2, and METTL1 was related to the progression in COPD. COPD patients could be well divided into two m7G subtypes by consensus clustering, and the two groups had differential immune profiles, visualized by single-cell sequencing and immune infiltration landscapes. More importantly, CAT was found to be a meaningful key target gene in METTL1-CAT axis for m7G methylation in COPD. We also used the cell premature senescence model for the preliminary validation of the above biosignature analysis results. The qRT-PCR and GSEA results revealed the important regulatory roles of the seven disease signature genes in COPD and aging-related diseases. Taken together, METTL1 and its target CAT have played an important role in COPD, as excellent candidates for its prevention and intervention.",2025,respiratory
38097585,Prediction and stratification of longitudinal risk for chronic obstructive pulmonary disease across smoking behaviors.,"Smoking is the leading risk factor for chronic obstructive pulmonary disease (COPD) worldwide, yet many people who never smoke develop COPD. We perform a longitudinal analysis of COPD in the UK Biobank to derive and validate the Socioeconomic and Environmental Risk Score which captures additive and cumulative environmental, behavioral, and socioeconomic exposure risks beyond tobacco smoking. The Socioeconomic and Environmental Risk Score is more predictive of COPD than smoking status and pack-years. Individuals in the highest decile of the risk score have a greater risk for incident COPD compared to the remaining population. Never smokers in the highest decile of exposure risk are more likely to develop COPD than previous and current smokers in the lowest decile. In general, the prediction accuracy of the Social and Environmental Risk Score is lower in non-European populations. While smoking status is often considered in screening COPD, our finding highlights the importance of other non-smoking environmental and socioeconomic variables.",2023,respiratory
36864721,Periodontitis and the incidence of chronic obstructive pulmonary disease: A longitudinal study of an adult Japanese cohort.,"To examine the relationship between periodontitis as an independent effect of smoking and the development of chronic obstructive pulmonary disease (COPD) in Japanese people based on longitudinal data. We targeted 4745 people who underwent pulmonary function tests and dental check-ups at baseline and 8 years later. The Community Periodontal Index was used to assess periodontal status. A Cox proportional hazard model was used to examine the relationship between the incidence of COPD and periodontitis and smoking. To clarify the interaction between smoking and periodontitis, interaction analysis was performed. In a multivariable analysis, both periodontitis and heavy smoking had significant effects on COPD development. When periodontitis was analysed as a continuous value (number of sextants with periodontitis) and as a category (presence or absence of periodontitis) in the multivariable analyses after adjusting for smoking, pulmonary function and other variables, periodontitis had significantly higher hazard ratios (HRs) for the incidence of COPD; the HRs were 1.09 (1.01-1.17) and 1.48 (1.09-2.02), respectively. Interaction analysis showed no significant interaction between heavy smoking and periodontitis on COPD. These results suggest that periodontitis has no interaction with smoking but has an independent effect on developing COPD.",2023,respiratory
31040338,"Factors associated with chronic obstructive pulmonary disease exacerbation, based on big data analysis.","Preventing exacerbation in chronic obstructive pulmonary disease (COPD) patients is crucial, but requires identification of the exacerbating factors. To date, no integrated analysis of patient-derived and external factors has been reported. To identify factors associated with COPD exacerbation, we collected data, including smoking status, lung function, and COPD assessment test scores, from 594 COPD patients in the Korean COPD subgroup study (KOCOSS), and merged these data with patients' Korean Health Insurance Review and Assessment Service data for 2007-2012. We also collected primary weather variables, including levels of particulate matter <10 microns in diameter, daily minimum ambient temperature, as well as respiratory virus activities, and the logs of web queries on COPD-related issues. We then assessed the associations between these patient-derived and external factors and COPD exacerbations. Univariate analysis showed that patient factors, air pollution, various types of viruses, temperature, and the number of COPD-related web queries were associated with COPD exacerbation. Multivariate analysis revealed that the number of exacerbations in the preceding year, female sex, COPD grade, and influenza virus detection rate, and lowest temperature showed significant association with exacerbation. Our findings may help COPD patients predict when exacerbations are likely, and provide intervention as early as possible.",2019,respiratory
